"Group" "Activity" "Subject_ID" "Variable" "Mean"
"train" "6 LAYING" 15 "121 tBodyGyro-mean()-X" -0.0168300887791667
"train" "6 LAYING" 15 "122 tBodyGyro-mean()-Y" -0.0619700871944444
"train" "6 LAYING" 15 "123 tBodyGyro-mean()-Z" 0.113451899791667
"train" "6 LAYING" 15 "124 tBodyGyro-std()-X" -0.957167680694444
"train" "6 LAYING" 15 "125 tBodyGyro-std()-Y" -0.961142911805556
"train" "6 LAYING" 15 "126 tBodyGyro-std()-Z" -0.956537051666667
"train" "6 LAYING" 15 "161 tBodyGyroJerk-mean()-X" -0.102266714236111
"train" "6 LAYING" 15 "162 tBodyGyroJerk-mean()-Y" -0.0415878968152778
"train" "6 LAYING" 15 "163 tBodyGyroJerk-mean()-Z" -0.0624334556236111
"train" "6 LAYING" 15 "164 tBodyGyroJerk-std()-X" -0.97392395125
"train" "6 LAYING" 15 "165 tBodyGyroJerk-std()-Y" -0.980482834444444
"train" "6 LAYING" 15 "166 tBodyGyroJerk-std()-Z" -0.980112732777778
"train" "6 LAYING" 15 "2 tBodyAcc-mean()-Y" -0.0166296542054167
"train" "6 LAYING" 15 "201 tBodyAccMag-mean()" -0.955340661527778
"train" "6 LAYING" 15 "202 tBodyAccMag-std()" -0.943314107916667
"train" "6 LAYING" 15 "214 tGravityAccMag-mean()" -0.955340661527778
"train" "6 LAYING" 15 "215 tGravityAccMag-std()" -0.943314107916667
"train" "6 LAYING" 15 "227 tBodyAccJerkMag-mean()" -0.979890228194444
"train" "6 LAYING" 15 "228 tBodyAccJerkMag-std()" -0.973644462777778
"train" "6 LAYING" 15 "240 tBodyGyroMag-mean()" -0.944605127222222
"train" "6 LAYING" 15 "241 tBodyGyroMag-std()" -0.924043007638889
"train" "6 LAYING" 15 "253 tBodyGyroJerkMag-mean()" -0.983235025416667
"train" "6 LAYING" 15 "254 tBodyGyroJerkMag-std()" -0.973650041666667
"train" "6 LAYING" 15 "266 fBodyAcc-mean()-X" -0.974016176527778
"train" "6 LAYING" 15 "267 fBodyAcc-mean()-Y" -0.962461124305556
"train" "6 LAYING" 15 "268 fBodyAcc-mean()-Z" -0.95156594625
"train" "6 LAYING" 15 "269 fBodyAcc-std()-X" -0.971718824583333
"train" "6 LAYING" 15 "270 fBodyAcc-std()-Y" -0.964590430138889
"train" "6 LAYING" 15 "271 fBodyAcc-std()-Z" -0.923923991944444
"train" "6 LAYING" 15 "294 fBodyAcc-meanFreq()-X" -0.148912121697222
"train" "6 LAYING" 15 "295 fBodyAcc-meanFreq()-Y" 0.240597438814583
"train" "6 LAYING" 15 "296 fBodyAcc-meanFreq()-Z" 0.0627474804925
"train" "6 LAYING" 15 "3 tBodyAcc-mean()-Z" -0.118530240291667
"train" "6 LAYING" 15 "345 fBodyAccJerk-mean()-X" -0.981329999027778
"train" "6 LAYING" 15 "346 fBodyAccJerk-mean()-Y" -0.970833221666667
"train" "6 LAYING" 15 "347 fBodyAccJerk-mean()-Z" -0.97477568375
"train" "6 LAYING" 15 "348 fBodyAccJerk-std()-X" -0.983949290694444
"train" "6 LAYING" 15 "349 fBodyAccJerk-std()-Y" -0.973215319722222
"train" "6 LAYING" 15 "350 fBodyAccJerk-std()-Z" -0.980745097361111
"train" "6 LAYING" 15 "373 fBodyAccJerk-meanFreq()-X" 0.114787481842222
"train" "6 LAYING" 15 "374 fBodyAccJerk-meanFreq()-Y" 0.0141056829361111
"train" "6 LAYING" 15 "375 fBodyAccJerk-meanFreq()-Z" 0.00103397312222222
"train" "6 LAYING" 15 "4 tBodyAcc-std()-X" -0.972255551527778
"train" "6 LAYING" 15 "41 tGravityAcc-mean()-X" -0.1719930545
"train" "6 LAYING" 15 "42 tGravityAcc-mean()-Y" 0.899242553055556
"train" "6 LAYING" 15 "424 fBodyGyro-mean()-X" -0.955413596111111
"train" "6 LAYING" 15 "425 fBodyGyro-mean()-Y" -0.964310893611111
"train" "6 LAYING" 15 "426 fBodyGyro-mean()-Z" -0.958190099861111
"train" "6 LAYING" 15 "427 fBodyGyro-std()-X" -0.958224495416667
"train" "6 LAYING" 15 "428 fBodyGyro-std()-Y" -0.959991907083333
"train" "6 LAYING" 15 "429 fBodyGyro-std()-Z" -0.960015831111111
"train" "6 LAYING" 15 "43 tGravityAcc-mean()-Z" -0.0369192905555556
"train" "6 LAYING" 15 "44 tGravityAcc-std()-X" -0.961509742916667
"train" "6 LAYING" 15 "45 tGravityAcc-std()-Y" -0.986036192361111
"train" "6 LAYING" 15 "452 fBodyGyro-meanFreq()-X" -0.154987482663889
"train" "6 LAYING" 15 "453 fBodyGyro-meanFreq()-Y" -0.146020121881944
"train" "6 LAYING" 15 "454 fBodyGyro-meanFreq()-Z" 0.000812185868055555
"train" "6 LAYING" 15 "46 tGravityAcc-std()-Z" -0.950710357083333
"train" "6 LAYING" 15 "5 tBodyAcc-std()-Y" -0.962759422361111
"train" "6 LAYING" 15 "503 fBodyAccMag-mean()" -0.956001034027778
"train" "6 LAYING" 15 "504 fBodyAccMag-std()" -0.94550856
"train" "6 LAYING" 15 "513 fBodyAccMag-meanFreq()" 0.127358410820833
"train" "6 LAYING" 15 "516 fBodyBodyAccJerkMag-mean()" -0.973681222777778
"train" "6 LAYING" 15 "517 fBodyBodyAccJerkMag-std()" -0.972530077916667
"train" "6 LAYING" 15 "526 fBodyBodyAccJerkMag-meanFreq()" 0.273485129381944
"train" "6 LAYING" 15 "529 fBodyBodyGyroMag-mean()" -0.946812642361111
"train" "6 LAYING" 15 "530 fBodyBodyGyroMag-std()" -0.923682244861111
"train" "6 LAYING" 15 "539 fBodyBodyGyroMag-meanFreq()" -0.196344267730556
"train" "6 LAYING" 15 "542 fBodyBodyGyroJerkMag-mean()" -0.975727853888889
"train" "6 LAYING" 15 "543 fBodyBodyGyroJerkMag-std()" -0.972645710694444
"train" "6 LAYING" 15 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.0886671328836111
"train" "6 LAYING" 15 "555 angle(tBodyAccMean,gravity)" 0.00415722316152778
"train" "6 LAYING" 15 "556 angle(tBodyAccJerkMean),gravityMean)" -0.0187121703680556
"train" "6 LAYING" 15 "557 angle(tBodyGyroMean,gravityMean)" -0.0294509539583333
"train" "6 LAYING" 15 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.00183580722083333
"train" "6 LAYING" 15 "559 angle(X,gravityMean)" 0.372891310277778
"train" "6 LAYING" 15 "560 angle(Y,gravityMean)" -0.719412830416667
"train" "6 LAYING" 15 "561 angle(Z,gravityMean)" 0.0489176476388889
"train" "6 LAYING" 15 "6 tBodyAcc-std()-Z" -0.929586835277778
"train" "6 LAYING" 15 "81 tBodyAccJerk-mean()-X" 0.0767515438611111
"train" "6 LAYING" 15 "82 tBodyAccJerk-mean()-Y" 0.0123984271386111
"train" "6 LAYING" 15 "83 tBodyAccJerk-mean()-Z" -0.00443927981861111
"train" "6 LAYING" 15 "84 tBodyAccJerk-std()-X" -0.981739386805556
"train" "6 LAYING" 15 "85 tBodyAccJerk-std()-Y" -0.970921587777778
"train" "6 LAYING" 15 "86 tBodyAccJerk-std()-Z" -0.978402956527778
"train" "6 LAYING" 16 "1 tBodyAcc-mean()-X" 0.274227162571429
"train" "6 LAYING" 16 "121 tBodyGyro-mean()-X" -0.0161545406857143
"train" "6 LAYING" 16 "122 tBodyGyro-mean()-Y" -0.113675060885714
"train" "6 LAYING" 16 "123 tBodyGyro-mean()-Z" 0.0966210349428571
"train" "6 LAYING" 16 "124 tBodyGyro-std()-X" -0.977010769857143
"train" "6 LAYING" 16 "125 tBodyGyro-std()-Y" -0.970747514
"train" "6 LAYING" 16 "126 tBodyGyro-std()-Z" -0.984781484857143
"train" "6 LAYING" 16 "161 tBodyGyroJerk-mean()-X" -0.1022095722
"train" "6 LAYING" 16 "162 tBodyGyroJerk-mean()-Y" -0.0347735325871429
"train" "6 LAYING" 16 "163 tBodyGyroJerk-mean()-Z" -0.0576790435142857
"train" "6 LAYING" 16 "164 tBodyGyroJerk-std()-X" -0.985835459428571
"train" "6 LAYING" 16 "165 tBodyGyroJerk-std()-Y" -0.989046576
"train" "6 LAYING" 16 "166 tBodyGyroJerk-std()-Z" -0.994465157714286
"train" "6 LAYING" 16 "2 tBodyAcc-mean()-Y" -0.0166103510562857
"train" "6 LAYING" 16 "201 tBodyAccMag-mean()" -0.961834634857143
"train" "6 LAYING" 16 "202 tBodyAccMag-std()" -0.957895927714286
"train" "6 LAYING" 16 "214 tGravityAccMag-mean()" -0.961834634857143
"train" "6 LAYING" 16 "215 tGravityAccMag-std()" -0.957895927714286
"train" "6 LAYING" 16 "227 tBodyAccJerkMag-mean()" -0.988349656571429
"train" "6 LAYING" 16 "228 tBodyAccJerkMag-std()" -0.987891003571429
"train" "6 LAYING" 16 "240 tBodyGyroMag-mean()" -0.951777099571429
"train" "6 LAYING" 16 "241 tBodyGyroMag-std()" -0.959020036285714
"train" "6 LAYING" 16 "253 tBodyGyroJerkMag-mean()" -0.990839526285714
"train" "6 LAYING" 16 "254 tBodyGyroJerkMag-std()" -0.988212425428571
"train" "6 LAYING" 16 "266 fBodyAcc-mean()-X" -0.980213187428571
"train" "6 LAYING" 16 "267 fBodyAcc-mean()-Y" -0.963635575142857
"train" "6 LAYING" 16 "268 fBodyAcc-mean()-Z" -0.974580069142857
"train" "6 LAYING" 16 "269 fBodyAcc-std()-X" -0.971409075142857
"train" "6 LAYING" 16 "270 fBodyAcc-std()-Y" -0.937083636714286
"train" "6 LAYING" 16 "271 fBodyAcc-std()-Z" -0.962524372714286
"train" "6 LAYING" 16 "294 fBodyAcc-meanFreq()-X" -0.34641362517
"train" "6 LAYING" 16 "295 fBodyAcc-meanFreq()-Y" -0.1830181401
"train" "6 LAYING" 16 "296 fBodyAcc-meanFreq()-Z" 0.130679193077143
"train" "6 LAYING" 16 "3 tBodyAcc-mean()-Z" -0.107310493242857
"train" "6 LAYING" 16 "345 fBodyAccJerk-mean()-X" -0.988580046285714
"train" "6 LAYING" 16 "346 fBodyAccJerk-mean()-Y" -0.984752927142857
"train" "6 LAYING" 16 "347 fBodyAccJerk-mean()-Z" -0.985544945285714
"train" "6 LAYING" 16 "348 fBodyAccJerk-std()-X" -0.989287359142857
"train" "6 LAYING" 16 "349 fBodyAccJerk-std()-Y" -0.986215013
"train" "6 LAYING" 16 "350 fBodyAccJerk-std()-Z" -0.988348904571429
"train" "6 LAYING" 16 "373 fBodyAccJerk-meanFreq()-X" 0.06559671734
"train" "6 LAYING" 16 "374 fBodyAccJerk-meanFreq()-Y" -0.0185799188572857
"train" "6 LAYING" 16 "375 fBodyAccJerk-meanFreq()-Z" 0.0652078600842857
"train" "6 LAYING" 16 "4 tBodyAcc-std()-X" -0.973691429428571
"train" "6 LAYING" 16 "41 tGravityAcc-mean()-X" -0.206783742242857
"train" "6 LAYING" 16 "42 tGravityAcc-mean()-Y" -0.0199270225714286
"train" "6 LAYING" 16 "424 fBodyGyro-mean()-X" -0.975892407428571
"train" "6 LAYING" 16 "425 fBodyGyro-mean()-Y" -0.976092920571429
"train" "6 LAYING" 16 "426 fBodyGyro-mean()-Z" -0.985957788
"train" "6 LAYING" 16 "427 fBodyGyro-std()-X" -0.977509583571429
"train" "6 LAYING" 16 "428 fBodyGyro-std()-Y" -0.968135251857143
"train" "6 LAYING" 16 "429 fBodyGyro-std()-Z" -0.985730995857143
"train" "6 LAYING" 16 "43 tGravityAcc-mean()-Z" 0.893884468571429
"train" "6 LAYING" 16 "44 tGravityAcc-std()-X" -0.963761977857143
"train" "6 LAYING" 16 "45 tGravityAcc-std()-Y" -0.966087103857143
"train" "6 LAYING" 16 "452 fBodyGyro-meanFreq()-X" -0.125551597817143
"train" "6 LAYING" 16 "453 fBodyGyro-meanFreq()-Y" -0.2155078006
"train" "6 LAYING" 16 "454 fBodyGyro-meanFreq()-Z" 0.100235755224429
"train" "6 LAYING" 16 "46 tGravityAcc-std()-Z" -0.967886002
"train" "6 LAYING" 16 "5 tBodyAcc-std()-Y" -0.943061150285714
"train" "6 LAYING" 16 "503 fBodyAccMag-mean()" -0.968020521285714
"train" "6 LAYING" 16 "504 fBodyAccMag-std()" -0.958111895857143
"train" "6 LAYING" 16 "513 fBodyAccMag-meanFreq()" -0.121302340485714
"train" "6 LAYING" 16 "516 fBodyBodyAccJerkMag-mean()" -0.987514525142857
"train" "6 LAYING" 16 "517 fBodyBodyAccJerkMag-std()" -0.98724716
"train" "6 LAYING" 16 "526 fBodyBodyAccJerkMag-meanFreq()" 0.353266127962857
"train" "6 LAYING" 16 "529 fBodyBodyGyroMag-mean()" -0.970249638857143
"train" "6 LAYING" 16 "530 fBodyBodyGyroMag-std()" -0.958975084
"train" "6 LAYING" 16 "539 fBodyBodyGyroMag-meanFreq()" -0.124998552485714
"train" "6 LAYING" 16 "542 fBodyBodyGyroJerkMag-mean()" -0.988695277714286
"train" "6 LAYING" 16 "543 fBodyBodyGyroJerkMag-std()" -0.988058401142857
"train" "6 LAYING" 16 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.090987582813
"train" "6 LAYING" 16 "555 angle(tBodyAccMean,gravity)" 0.0539272789731429
"train" "6 LAYING" 16 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0259656101685714
"train" "6 LAYING" 16 "557 angle(tBodyGyroMean,gravityMean)" 0.00521399480614286
"train" "6 LAYING" 16 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.0564784675285714
"train" "6 LAYING" 16 "559 angle(X,gravityMean)" 0.398207971714286
"train" "6 LAYING" 16 "560 angle(Y,gravityMean)" 0.0982209111428571
"train" "6 LAYING" 16 "561 angle(Z,gravityMean)" -0.756497965428571
"train" "6 LAYING" 16 "6 tBodyAcc-std()-Z" -0.965490276285714
"train" "6 LAYING" 16 "81 tBodyAccJerk-mean()-X" 0.0783960268571429
"train" "6 LAYING" 16 "82 tBodyAccJerk-mean()-Y" 0.0132805054325714
"train" "6 LAYING" 16 "83 tBodyAccJerk-mean()-Z" -0.00154105089764286
"train" "6 LAYING" 16 "84 tBodyAccJerk-std()-X" -0.988416723857143
"train" "6 LAYING" 16 "85 tBodyAccJerk-std()-Y" -0.984867286857143
"train" "6 LAYING" 16 "86 tBodyAccJerk-std()-Z" -0.987644127
"train" "6 LAYING" 17 "1 tBodyAcc-mean()-X" 0.269780085577465
"train" "6 LAYING" 17 "121 tBodyGyro-mean()-X" -0.0234756467113239
"train" "6 LAYING" 17 "122 tBodyGyro-mean()-Y" -0.0944580192535211
"train" "6 LAYING" 17 "123 tBodyGyro-mean()-Z" 0.111440490309859
"train" "6 LAYING" 17 "124 tBodyGyro-std()-X" -0.975893061830986
"train" "6 LAYING" 17 "125 tBodyGyro-std()-Y" -0.971484336197183
"train" "6 LAYING" 17 "126 tBodyGyro-std()-Z" -0.976200771267606
"train" "6 LAYING" 17 "161 tBodyGyroJerk-mean()-X" -0.102049763957746
"train" "6 LAYING" 17 "162 tBodyGyroJerk-mean()-Y" -0.0361961143943662
"train" "6 LAYING" 17 "163 tBodyGyroJerk-mean()-Z" -0.0604927046338028
"train" "6 LAYING" 17 "164 tBodyGyroJerk-std()-X" -0.980792372112676
"train" "6 LAYING" 17 "165 tBodyGyroJerk-std()-Y" -0.983135596619718
"train" "6 LAYING" 17 "166 tBodyGyroJerk-std()-Z" -0.988221713380282
"train" "6 LAYING" 17 "2 tBodyAcc-mean()-Y" -0.0168462006729577
"train" "6 LAYING" 17 "201 tBodyAccMag-mean()" -0.953021411126761
"train" "6 LAYING" 17 "202 tBodyAccMag-std()" -0.948257993521127
"train" "6 LAYING" 17 "214 tGravityAccMag-mean()" -0.953021411126761
"train" "6 LAYING" 17 "215 tGravityAccMag-std()" -0.948257993521127
"train" "6 LAYING" 17 "227 tBodyAccJerkMag-mean()" -0.981607627887324
"train" "6 LAYING" 17 "228 tBodyAccJerkMag-std()" -0.980126745352113
"train" "6 LAYING" 17 "240 tBodyGyroMag-mean()" -0.960733121690141
"train" "6 LAYING" 17 "241 tBodyGyroMag-std()" -0.959325498732394
"train" "6 LAYING" 17 "253 tBodyGyroJerkMag-mean()" -0.985542411126761
"train" "6 LAYING" 17 "254 tBodyGyroJerkMag-std()" -0.982038121126761
"train" "6 LAYING" 17 "266 fBodyAcc-mean()-X" -0.974359280140845
"train" "6 LAYING" 17 "267 fBodyAcc-mean()-Y" -0.954648102253521
"train" "6 LAYING" 17 "268 fBodyAcc-mean()-Z" -0.965406091549296
"train" "6 LAYING" 17 "269 fBodyAcc-std()-X" -0.972438525352113
"train" "6 LAYING" 17 "270 fBodyAcc-std()-Y" -0.942791615915493
"train" "6 LAYING" 17 "271 fBodyAcc-std()-Z" -0.950116956478873
"train" "6 LAYING" 17 "294 fBodyAcc-meanFreq()-X" -0.115141826580282
"train" "6 LAYING" 17 "295 fBodyAcc-meanFreq()-Y" 0.0546075608732394
"train" "6 LAYING" 17 "296 fBodyAcc-meanFreq()-Z" 0.0834467170676056
"train" "6 LAYING" 17 "3 tBodyAcc-mean()-Z" -0.107006279704225
"train" "6 LAYING" 17 "345 fBodyAccJerk-mean()-X" -0.98147206915493
"train" "6 LAYING" 17 "346 fBodyAccJerk-mean()-Y" -0.977212387746479
"train" "6 LAYING" 17 "347 fBodyAccJerk-mean()-Z" -0.98038005915493
"train" "6 LAYING" 17 "348 fBodyAccJerk-std()-X" -0.983213244366197
"train" "6 LAYING" 17 "349 fBodyAccJerk-std()-Y" -0.978343915774648
"train" "6 LAYING" 17 "350 fBodyAccJerk-std()-Z" -0.983854158873239
"train" "6 LAYING" 17 "373 fBodyAccJerk-meanFreq()-X" 0.188447976580282
"train" "6 LAYING" 17 "374 fBodyAccJerk-meanFreq()-Y" 0.0279305879725352
"train" "6 LAYING" 17 "375 fBodyAccJerk-meanFreq()-Z" 0.0265752327492958
"train" "6 LAYING" 17 "4 tBodyAcc-std()-X" -0.972960567323944
"train" "6 LAYING" 17 "41 tGravityAcc-mean()-X" -0.19913309
"train" "6 LAYING" 17 "42 tGravityAcc-mean()-Y" 0.658792072253521
"train" "6 LAYING" 17 "424 fBodyGyro-mean()-X" -0.971949211126761
"train" "6 LAYING" 17 "425 fBodyGyro-mean()-Y" -0.973669098591549
"train" "6 LAYING" 17 "426 fBodyGyro-mean()-Z" -0.976164852112676
"train" "6 LAYING" 17 "427 fBodyGyro-std()-X" -0.977203498309859
"train" "6 LAYING" 17 "428 fBodyGyro-std()-Y" -0.970627806901408
"train" "6 LAYING" 17 "429 fBodyGyro-std()-Z" -0.978357126056338
"train" "6 LAYING" 17 "43 tGravityAcc-mean()-Z" 0.722657502112676
"train" "6 LAYING" 17 "44 tGravityAcc-std()-X" -0.961063222394366
"train" "6 LAYING" 17 "45 tGravityAcc-std()-Y" -0.961466681267606
"train" "6 LAYING" 17 "452 fBodyGyro-meanFreq()-X" 0.00656792310211268
"train" "6 LAYING" 17 "453 fBodyGyro-meanFreq()-Y" 0.0154847631971831
"train" "6 LAYING" 17 "454 fBodyGyro-meanFreq()-Z" 0.131970584167183
"train" "6 LAYING" 17 "46 tGravityAcc-std()-Z" -0.957164565211268
"train" "6 LAYING" 17 "5 tBodyAcc-std()-Y" -0.944792875211268
"train" "6 LAYING" 17 "503 fBodyAccMag-mean()" -0.961046326338028
"train" "6 LAYING" 17 "504 fBodyAccMag-std()" -0.949042531690141
"train" "6 LAYING" 17 "513 fBodyAccMag-meanFreq()" -0.0494678208816901
"train" "6 LAYING" 17 "516 fBodyBodyAccJerkMag-mean()" -0.979687318732394
"train" "6 LAYING" 17 "517 fBodyBodyAccJerkMag-std()" -0.979657231408451
"train" "6 LAYING" 17 "526 fBodyBodyAccJerkMag-meanFreq()" 0.374273668633803
"train" "6 LAYING" 17 "529 fBodyBodyGyroMag-mean()" -0.969014444788732
"train" "6 LAYING" 17 "530 fBodyBodyGyroMag-std()" -0.96002383915493
"train" "6 LAYING" 17 "539 fBodyBodyGyroMag-meanFreq()" -0.0465567390414085
"train" "6 LAYING" 17 "542 fBodyBodyGyroJerkMag-mean()" -0.982765526478873
"train" "6 LAYING" 17 "543 fBodyBodyGyroJerkMag-std()" -0.981983437605634
"train" "6 LAYING" 17 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.242850862323944
"train" "6 LAYING" 17 "555 angle(tBodyAccMean,gravity)" 0.00777276090309859
"train" "6 LAYING" 17 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0190444742957746
"train" "6 LAYING" 17 "557 angle(tBodyGyroMean,gravityMean)" 0.0150996692507042
"train" "6 LAYING" 17 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.0530255507746479
"train" "6 LAYING" 17 "559 angle(X,gravityMean)" 0.395076582253521
"train" "6 LAYING" 17 "560 angle(Y,gravityMean)" -0.426235558450704
"train" "6 LAYING" 17 "561 angle(Z,gravityMean)" -0.555002876901408
"train" "6 LAYING" 17 "6 tBodyAcc-std()-Z" -0.953476700140845
"train" "6 LAYING" 17 "81 tBodyAccJerk-mean()-X" 0.077908974656338
"train" "6 LAYING" 17 "82 tBodyAccJerk-mean()-Y" 0.00706867100408451
"train" "6 LAYING" 17 "83 tBodyAccJerk-mean()-Z" -0.000143542544507042
"train" "6 LAYING" 17 "84 tBodyAccJerk-std()-X" -0.981489017183099
"train" "6 LAYING" 17 "85 tBodyAccJerk-std()-Y" -0.976960542816901
"train" "6 LAYING" 17 "86 tBodyAccJerk-std()-Z" -0.98281300056338
"train" "6 LAYING" 19 "1 tBodyAcc-mean()-X" 0.272653733493976
"train" "6 LAYING" 19 "121 tBodyGyro-mean()-X" -0.0312072730559566
"train" "6 LAYING" 19 "122 tBodyGyro-mean()-Y" -0.0952628014096386
"train" "6 LAYING" 19 "123 tBodyGyro-mean()-Z" 0.10860511373494
"train" "6 LAYING" 19 "124 tBodyGyro-std()-X" -0.981357611445783
"train" "6 LAYING" 19 "125 tBodyGyro-std()-Y" -0.963617705662651
"train" "6 LAYING" 19 "126 tBodyGyro-std()-Z" -0.973197523855422
"train" "6 LAYING" 19 "161 tBodyGyroJerk-mean()-X" -0.0956018266746988
"train" "6 LAYING" 19 "162 tBodyGyroJerk-mean()-Y" -0.0371476597051807
"train" "6 LAYING" 19 "163 tBodyGyroJerk-mean()-Z" -0.0599161477951807
"train" "6 LAYING" 19 "164 tBodyGyroJerk-std()-X" -0.976105663493976
"train" "6 LAYING" 19 "165 tBodyGyroJerk-std()-Y" -0.984607728915663
"train" "6 LAYING" 19 "166 tBodyGyroJerk-std()-Z" -0.986958363975904
"train" "6 LAYING" 19 "2 tBodyAcc-mean()-Y" -0.0171426864421687
"train" "6 LAYING" 19 "201 tBodyAccMag-mean()" -0.96626080686747
"train" "6 LAYING" 19 "202 tBodyAccMag-std()" -0.963193489036145
"train" "6 LAYING" 19 "214 tGravityAccMag-mean()" -0.96626080686747
"train" "6 LAYING" 19 "215 tGravityAccMag-std()" -0.963193489036145
"train" "6 LAYING" 19 "227 tBodyAccJerkMag-mean()" -0.98478434
"train" "6 LAYING" 19 "228 tBodyAccJerkMag-std()" -0.980668287831325
"train" "6 LAYING" 19 "240 tBodyGyroMag-mean()" -0.953263432771084
"train" "6 LAYING" 19 "241 tBodyGyroMag-std()" -0.955906646506024
"train" "6 LAYING" 19 "253 tBodyGyroJerkMag-mean()" -0.985342497710843
"train" "6 LAYING" 19 "254 tBodyGyroJerkMag-std()" -0.980245510843374
"train" "6 LAYING" 19 "266 fBodyAcc-mean()-X" -0.97453373
"train" "6 LAYING" 19 "267 fBodyAcc-mean()-Y" -0.972798824096386
"train" "6 LAYING" 19 "268 fBodyAcc-mean()-Z" -0.985340447349398
"train" "6 LAYING" 19 "269 fBodyAcc-std()-X" -0.962085001204819
"train" "6 LAYING" 19 "270 fBodyAcc-std()-Y" -0.974832075662651
"train" "6 LAYING" 19 "271 fBodyAcc-std()-Z" -0.984740998192771
"train" "6 LAYING" 19 "294 fBodyAcc-meanFreq()-X" -0.25318866264
"train" "6 LAYING" 19 "295 fBodyAcc-meanFreq()-Y" 0.292492930166145
"train" "6 LAYING" 19 "296 fBodyAcc-meanFreq()-Z" 0.293722260911807
"train" "6 LAYING" 19 "3 tBodyAcc-mean()-Z" -0.10898146186747
"train" "6 LAYING" 19 "345 fBodyAccJerk-mean()-X" -0.983478561807229
"train" "6 LAYING" 19 "346 fBodyAccJerk-mean()-Y" -0.974878270963855
"train" "6 LAYING" 19 "347 fBodyAccJerk-mean()-Z" -0.986506488795181
"train" "6 LAYING" 19 "348 fBodyAccJerk-std()-X" -0.985278006987952
"train" "6 LAYING" 19 "349 fBodyAccJerk-std()-Y" -0.975964111566265
"train" "6 LAYING" 19 "350 fBodyAccJerk-std()-Z" -0.988558703373494
"train" "6 LAYING" 19 "373 fBodyAccJerk-meanFreq()-X" 0.135277438
"train" "6 LAYING" 19 "374 fBodyAccJerk-meanFreq()-Y" 0.0838227031284337
"train" "6 LAYING" 19 "375 fBodyAccJerk-meanFreq()-Z" 0.117028928487952
"train" "6 LAYING" 19 "4 tBodyAcc-std()-X" -0.965019579518072
"train" "6 LAYING" 19 "41 tGravityAcc-mean()-X" -0.680043155060241
"train" "6 LAYING" 19 "42 tGravityAcc-mean()-Y" 0.725646622771084
"train" "6 LAYING" 19 "424 fBodyGyro-mean()-X" -0.974196217590361
"train" "6 LAYING" 19 "425 fBodyGyro-mean()-Y" -0.972061003493976
"train" "6 LAYING" 19 "426 fBodyGyro-mean()-Z" -0.97393233253012
"train" "6 LAYING" 19 "427 fBodyGyro-std()-X" -0.983944795060241
"train" "6 LAYING" 19 "428 fBodyGyro-std()-Y" -0.959831365783133
"train" "6 LAYING" 19 "429 fBodyGyro-std()-Z" -0.975417523855422
"train" "6 LAYING" 19 "43 tGravityAcc-mean()-Z" 0.68762385253012
"train" "6 LAYING" 19 "44 tGravityAcc-std()-X" -0.958959611084337
"train" "6 LAYING" 19 "45 tGravityAcc-std()-Y" -0.986993149638554
"train" "6 LAYING" 19 "452 fBodyGyro-meanFreq()-X" 0.249209411510602
"train" "6 LAYING" 19 "453 fBodyGyro-meanFreq()-Y" -0.156450013338554
"train" "6 LAYING" 19 "454 fBodyGyro-meanFreq()-Z" 0.0518654912277108
"train" "6 LAYING" 19 "46 tGravityAcc-std()-Z" -0.988819031566265
"train" "6 LAYING" 19 "5 tBodyAcc-std()-Y" -0.973449968554217
"train" "6 LAYING" 19 "503 fBodyAccMag-mean()" -0.971957401325301
"train" "6 LAYING" 19 "504 fBodyAccMag-std()" -0.964056773975904
"train" "6 LAYING" 19 "513 fBodyAccMag-meanFreq()" 0.168481196584337
"train" "6 LAYING" 19 "516 fBodyBodyAccJerkMag-mean()" -0.980621564096386
"train" "6 LAYING" 19 "517 fBodyBodyAccJerkMag-std()" -0.979452188433735
"train" "6 LAYING" 19 "526 fBodyBodyAccJerkMag-meanFreq()" 0.211317149549398
"train" "6 LAYING" 19 "529 fBodyBodyGyroMag-mean()" -0.965624724457831
"train" "6 LAYING" 19 "530 fBodyBodyGyroMag-std()" -0.957496024457831
"train" "6 LAYING" 19 "539 fBodyBodyGyroMag-meanFreq()" 0.0778651216506024
"train" "6 LAYING" 19 "542 fBodyBodyGyroJerkMag-mean()" -0.981890470361446
"train" "6 LAYING" 19 "543 fBodyBodyGyroJerkMag-std()" -0.97932784746988
"train" "6 LAYING" 19 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.0457006718048193
"train" "6 LAYING" 19 "555 angle(tBodyAccMean,gravity)" -0.0211074851851807
"train" "6 LAYING" 19 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0113723793
"train" "6 LAYING" 19 "557 angle(tBodyGyroMean,gravityMean)" 0.0237185899156627
